2455763.56056 17.714 0.016 3.89 493.0
2455763.61463 17.692 0.025 6.24 502.0
2455763.66276 17.660 0.020 5.36 503.0
2455763.70316 17.650 0.026 7.04 575.0
2455763.74811 17.724 0.024 5.98 646.0
2455763.78611 17.664 0.029 6.90 686.0
2455764.48068 17.686 0.023 5.06 604.0
2455764.52473 17.688 0.020 4.89 500.0
2455764.56446 17.667 0.020 4.87 555.0
2455764.60752 17.668 0.017 4.13 470.0
2455764.65480 17.661 0.018 4.80 428.0
2455764.70292 17.700 0.020 5.34 475.0
2455764.74903 17.711 0.022 5.61 521.0
2455765.48330 17.733 0.022 4.99 624.0
2455765.52612 17.679 0.023 5.42 610.0
2455765.57806 17.616 0.017 4.32 585.0
2455765.63374 17.686 0.019 4.46 544.0
2455765.67718 17.661 0.023 5.67 589.0
2455765.72214 17.651 0.023 5.76 542.0
2455765.76539 17.667 0.029 7.28 586.0
2455766.49572 17.732 0.025 5.87 511.0
2455766.53529 17.636 0.020 5.19 483.0
2455766.59954 17.696 0.017 4.11 428.0
2455766.63899 17.663 0.018 4.71 438.0
2455766.67978 17.695 0.020 5.09 432.0
2455766.72444 17.614 0.026 6.81 454.0
2455767.47285 17.602 0.028 6.53 685.0
2455767.51667 17.664 0.024 5.93 548.0
2455767.55980 17.699 0.023 5.56 559.0
2455767.60392 17.689 0.024 5.90 531.0
2455767.67170 17.719 0.023 5.27 533.0
2455767.72551 17.679 0.025 5.82 538.0
2455767.76759 17.733 0.030 6.92 513.0
2455768.47206 17.681 0.023 5.36 636.0
2455768.51239 17.674 0.022 5.46 522.0
2455768.57274 17.654 0.019 4.77 526.0
2455768.61554 17.697 0.021 5.50 497.0
2455768.66220 17.649 0.018 5.31 474.0
2455768.71236 17.690 0.018 4.95 475.0
2455768.75265 17.628 0.024 6.52 527.0
2455768.79133 17.735 0.023 5.29 590.0
2455769.49753 17.683 0.022 5.05 564.0
2455769.53871 17.622 0.017 4.67 468.0
2455769.59382 17.701 0.020 5.16 425.0
2455769.66115 17.741 0.018 4.80 423.0
2455769.71065 17.672 0.019 4.54 480.0
2455769.75302 17.681 0.022 5.39 494.0
2455770.65356 17.686 0.028 6.91 520.0
2455770.73827 17.671 0.021 4.73 511.0
2455775.55273 17.700 0.030 7.35 482.0
2455775.61954 17.743 0.031 7.06 459.0
2455775.69676 17.646 0.019 6.32 363.0
2455776.57478 17.722 0.028 6.29 531.0
2455776.62279 17.703 0.027 6.63 474.0
2455776.68862 17.758 0.028 6.52 484.0
2455776.73800 17.728 0.035 8.43 512.0
2455777.49420 17.696 0.021 4.90 562.0
2455777.54432 17.662 0.017 4.40 501.0
2455777.59080 17.658 0.025 6.82 500.0
2455777.67101 17.681 0.019 5.52 463.0
2455777.72159 17.660 0.020 5.56 477.0
2455778.47765 17.750 0.037 7.55 676.0
2455778.52922 17.668 0.028 6.22 601.0
2455778.57567 17.726 0.027 5.59 631.0
2455778.62383 17.725 0.028 6.27 676.0
2455779.61324 17.678 0.019 5.14 479.0
2455779.65953 17.703 0.023 5.88 497.0
2455779.71206 17.664 0.023 5.97 527.0
2455784.51126 17.607 0.027 4.51 1608.0
2455784.59747 17.676 0.023 4.72 773.0
2455784.70574 17.698 0.042 5.07 2923.0
2455785.47565 17.622 0.031 6.50 855.0
2455785.53962 17.627 0.032 6.59 758.0
2455785.59207 17.701 0.027 5.34 724.0
2455785.64125 17.734 0.035 6.81 752.0
2455785.68222 17.783 0.029 5.69 774.0
2455785.72402 17.807 0.037 7.10 869.0
2455786.52298 17.672 0.032 6.52 800.0
2455786.58523 17.688 0.025 5.28 706.0
2455786.62937 17.722 0.024 4.89 696.0
2455786.67198 17.692 0.028 5.91 730.0
2455786.72893 17.665 0.030 6.39 881.0
2455787.49109 17.636 0.024 5.48 736.0
2455787.56237 17.658 0.021 4.80 680.0
2455787.60651 17.664 0.021 5.01 673.0
2455787.64917 17.668 0.021 4.79 708.0
2455787.69047 17.694 0.023 4.94 754.0
2455787.73757 17.666 0.029 6.67 881.0
2455788.50593 17.640 0.024 5.61 584.0
2455788.57023 17.657 0.025 6.22 602.0
2455788.60889 17.714 0.026 5.46 642.0
2455788.65066 17.697 0.025 5.51 625.0
2455788.69157 17.689 0.035 7.31 715.0
2455788.73309 17.679 0.035 7.49 812.0
2455790.48750 17.677 0.024 5.92 500.0
2455790.53732 17.677 0.025 6.28 485.0
2455790.58930 17.729 0.032 7.61 547.0
2455790.62849 17.634 0.028 7.19 560.0
2455790.66944 17.685 0.025 6.21 550.0
2455790.70971 17.800 0.028 6.20 670.0
2455791.47588 17.631 0.032 7.36 651.0
2455791.52598 17.707 0.028 6.63 531.0
2455793.47605 17.662 0.027 6.25 645.0
2455793.54080 17.703 0.024 5.92 504.0
2455793.58337 17.646 0.023 5.89 481.0
2455793.62420 17.662 0.024 6.27 483.0
2455793.66288 17.733 0.023 5.60 487.0
2455793.70427 17.720 0.025 5.86 547.0
2455794.47807 17.724 0.032 7.33 561.0
2455794.53788 17.672 0.024 5.82 464.0
2455794.59039 17.660 0.024 6.11 478.0
2455794.62906 17.730 0.026 6.28 488.0
2455794.67664 17.631 0.023 6.12 522.0
2455795.52877 17.665 0.031 7.18 505.0
2455795.58587 17.700 0.033 7.63 503.0
2455795.64220 17.696 0.025 5.49 492.0
2455795.72390 17.738 0.028 6.42 517.0
2455796.50208 17.691 0.024 5.96 538.0
2455796.56750 17.731 0.028 7.05 535.0
2455796.61086 17.691 0.024 6.30 506.0
2455796.65091 17.697 0.027 6.84 487.0
2455796.69399 17.728 0.030 6.96 575.0
2455798.67532 17.749 0.036 8.21 546.0
2455801.48139 17.638 0.023 5.64 534.0
2455801.54605 17.702 0.026 6.42 471.0
2455801.58499 17.664 0.025 6.55 457.0
2455801.62312 17.747 0.034 7.72 501.0
2455801.66448 17.651 0.025 6.25 494.0
2455802.52205 17.683 0.029 7.10 532.0
2455802.57890 17.676 0.027 6.53 513.0
2455803.50972 17.624 0.024 6.09 515.0
2455803.59100 17.711 0.031 7.48 560.0
2455804.52873 17.687 0.022 5.38 488.0
2455804.56698 17.678 0.021 5.24 473.0
2455804.60735 17.661 0.024 6.09 475.0
2455804.64526 17.700 0.026 6.50 532.0
2455804.68923 17.703 0.027 6.30 599.0
2455805.50552 17.672 0.019 4.88 474.0
2455805.55801 17.694 0.018 4.28 446.0
2455805.59586 17.693 0.020 4.89 470.0
2455805.64219 17.673 0.027 6.84 538.0
2455806.49857 17.690 0.029 6.62 572.0
2455806.55514 17.651 0.029 6.48 596.0
2455807.55183 17.714 0.032 7.18 526.0
2455807.59339 17.671 0.029 6.72 545.0
2455807.63571 17.640 0.030 6.97 540.0
2455812.49862 17.665 0.034 6.86 809.0
2455812.53891 17.699 0.036 7.25 814.0
2455812.57815 17.628 0.028 5.71 805.0
2455812.61809 17.673 0.030 5.76 822.0
2455812.65778 17.668 0.048 7.20 1892.0
2455813.51994 17.625 0.023 5.81 692.0
2455813.56198 17.680 0.022 4.92 705.0
2455813.60020 17.682 0.021 4.91 731.0
2455813.63796 17.651 0.021 5.58 769.0
2455815.47856 17.634 0.026 5.88 914.0
2455815.53151 17.676 0.020 4.48 648.0
2455815.56997 17.710 0.019 4.46 652.0
2455815.61717 17.690 0.018 4.04 738.0
2455815.65345 17.620 0.018 3.96 802.0
2455816.50286 17.654 0.020 4.85 653.0
2455816.55036 17.675 0.024 5.41 713.0
2455816.58869 17.648 0.024 5.50 725.0
2455816.62671 17.607 0.034 7.85 769.0
2455817.50402 17.655 0.021 5.05 620.0
2455817.55136 17.625 0.025 5.96 649.0
2455817.59054 17.694 0.026 5.68 686.0
2455817.62838 17.661 0.027 6.43 710.0
2455818.48326 17.678 0.026 6.00 653.0
2455818.53278 17.639 0.025 5.78 639.0
2455818.57078 17.704 0.027 5.75 657.0
2455818.61110 17.698 0.031 6.31 770.0
2455819.48331 17.711 0.027 5.92 699.0
2455819.54148 17.656 0.024 5.86 646.0
2455819.57908 17.615 0.022 5.47 656.0
2455819.61837 17.692 0.021 4.67 713.0
2455819.65530 17.675 0.026 5.81 820.0
2455820.51017 17.672 0.030 7.03 637.0
2455820.55714 17.684 0.024 5.51 590.0
2455820.59498 17.689 0.024 5.02 636.0
2455820.63277 17.725 0.032 6.55 735.0
2455822.52378 17.723 0.033 7.40 493.0
2455822.56873 17.733 0.029 6.83 473.0
2455822.61222 17.677 0.023 5.29 519.0
2455823.50035 17.693 0.035 7.80 569.0
2455823.54366 17.696 0.030 6.63 562.0
2455823.58719 17.594 0.023 5.48 560.0
2455823.62766 17.738 0.032 7.05 599.0
2455824.52600 17.677 0.022 5.32 515.0
2455824.56524 17.649 0.021 4.99 500.0
2455824.60646 17.644 0.025 6.04 530.0
2455825.48598 17.675 0.033 7.24 652.0
2455825.53556 17.670 0.025 5.73 577.0
2455825.58191 17.733 0.024 4.93 606.0
2455825.62425 17.712 0.026 6.41 570.0
2455826.50505 17.698 0.029 6.58 548.0
2455826.55373 17.655 0.026 5.84 558.0
2455826.59322 17.705 0.032 6.75 624.0
2455827.49345 17.690 0.035 7.87 653.0
2455827.53113 17.650 0.031 6.97 659.0
2455827.57397 17.673 0.028 6.28 654.0
2455827.61154 17.695 0.028 6.61 605.0
2455828.50460 17.666 0.022 5.27 504.0
2455828.54450 17.686 0.022 5.06 501.0
2455828.58214 17.707 0.025 5.74 535.0
2455828.61686 17.620 0.022 5.30 608.0
2455829.51735 17.691 0.023 5.52 585.0
2455829.55527 17.642 0.021 5.38 585.0
2455829.59355 17.700 0.022 5.96 567.0
2455830.48122 17.669 0.021 4.65 778.0
2455830.53052 17.663 0.018 4.74 513.0
2455830.56818 17.690 0.025 6.22 536.0
2455830.60643 17.731 0.027 6.93 538.0
2455831.52928 17.679 0.021 5.35 526.0
2455831.56683 17.685 0.022 5.68 533.0
2455831.60258 17.634 0.025 7.37 579.0
2455832.51269 17.712 0.020 4.84 559.0
2455832.55226 17.697 0.026 6.16 586.0
2455832.59189 17.748 0.031 6.84 628.0
2455833.51036 17.664 0.022 5.40 551.0
2455833.55024 17.684 0.021 4.93 514.0
2455833.58807 17.744 0.030 6.78 549.0
2455834.50984 17.694 0.020 4.83 516.0
2455834.54751 17.721 0.021 5.25 502.0
2455834.58688 17.662 0.022 4.89 543.0
2455835.53097 17.688 0.033 7.16 625.0
2455836.48452 17.806 0.044 6.44 1597.0
2455836.52807 17.676 0.032 5.26 1276.0
2455839.48425 17.631 0.031 6.34 1140.0
2455839.52416 17.725 0.033 6.96 748.0
2455839.56310 17.649 0.029 6.33 824.0
2455839.59348 17.739 0.043 6.63 1781.0
2455840.51235 17.767 0.030 6.13 695.0
2455840.56479 17.709 0.024 4.93 732.0
2455840.60693 17.740 0.027 5.30 823.0
2455841.51024 17.650 0.032 6.85 780.0
2455841.54982 17.663 0.027 5.56 806.0
2455841.59286 17.680 0.031 6.08 866.0
2455842.51224 17.657 0.039 7.99 742.0
2455842.55637 17.658 0.029 5.89 759.0
2455842.59682 17.708 0.037 7.25 881.0
2455843.51383 17.642 0.027 6.43 706.0
2455843.55466 17.716 0.030 6.48 715.0
2455843.59515 17.681 0.035 7.48 791.0
2455844.49815 17.660 0.026 5.84 737.0
2455844.53760 17.628 0.027 5.97 756.0
2455844.57839 17.669 0.033 6.79 853.0
2455845.49849 17.697 0.032 6.87 738.0
2455845.53830 17.691 0.026 5.57 820.0
2455845.57865 17.619 0.040 8.25 985.0
2455846.50235 17.662 0.036 7.18 888.0
2455846.54034 17.752 0.040 7.07 964.0
2455846.57918 17.695 0.041 7.17 1130.0
2455850.51306 17.733 0.024 5.50 641.0
2455850.55167 17.635 0.026 6.45 630.0
2455851.50198 17.699 0.024 5.78 589.0
2455851.54032 17.643 0.023 5.54 581.0
2455852.48985 17.799 0.044 6.87 1225.0
2455852.52980 17.636 0.035 7.53 838.0
2455854.49335 17.695 0.037 6.51 1098.0
2455854.53655 17.726 0.027 5.22 763.0
2455855.52237 17.796 0.032 5.49 774.0
2455855.55033 17.697 0.028 5.90 767.0
2455856.52237 17.730 0.032 6.21 738.0
2455857.49233 17.616 0.038 7.36 1261.0
2455858.49477 17.786 0.042 7.50 1022.0
2455859.49353 17.739 0.041 6.27 1526.0
2455859.53095 17.705 0.028 6.00 733.0
2455860.50703 17.694 0.028 5.96 706.0
2455861.49539 17.737 0.038 6.05 1402.0
2455862.51508 17.669 0.027 6.19 628.0
2455866.50758 17.618 0.035 6.33 1280.0
2455866.52307 17.659 0.036 6.95 1242.0
2455867.51076 17.627 0.023 4.97 829.0
2455868.51210 17.615 0.030 6.50 901.0
2455869.50303 17.609 0.029 4.94 1289.0
2455870.50767 17.700 0.024 5.16 1044.0
2455871.49642 17.580 0.037 5.64 2660.0
2455871.50864 17.617 0.027 6.20 992.0
2455872.49625 17.729 0.046 6.01 3441.0
2455873.49744 17.727 0.043 5.18 2798.0
2455960.87838 17.670 0.024 5.46 821.0
2455961.87355 17.650 0.026 7.01 711.0
2455962.87821 17.690 0.025 6.18 657.0
2455963.87886 17.666 0.026 6.82 639.0
2455964.87393 17.657 0.029 6.88 856.0
2455965.88130 17.676 0.023 5.16 849.0
2455967.88636 17.730 0.028 5.75 1351.0
2455968.87934 17.734 0.027 6.19 775.0
2455969.88578 17.558 0.028 6.70 926.0
2455971.86013 17.646 0.023 6.43 646.0
2455972.87575 17.580 0.022 5.91 1027.0
2455976.86561 17.553 0.022 6.32 502.0
2455977.82369 17.577 0.024 6.84 642.0
2455977.86451 17.615 0.022 5.67 591.0
2455978.83656 17.732 0.027 7.63 534.0
2455978.87495 17.670 0.022 6.24 507.0
2455979.82735 17.610 0.025 7.35 584.0
2455979.86679 17.689 0.026 6.57 539.0
2455980.84833 17.683 0.031 8.31 578.0
2455982.81410 17.623 0.021 5.95 536.0
2455982.85275 17.680 0.020 5.44 476.0
2455982.90000 17.659 0.024 5.16 954.0
2455983.84452 17.678 0.022 5.62 528.0
2455983.89207 17.634 0.015 3.85 501.0
2455984.82986 17.672 0.024 5.97 512.0
2455984.86480 17.628 0.017 4.59 470.0
2455985.81385 17.679 0.026 6.78 613.0
2455985.84880 17.706 0.026 6.53 574.0
2455985.89249 17.657 0.023 5.93 534.0
2455986.82707 17.626 0.023 6.47 586.0
2455986.86543 17.643 0.019 5.24 507.0
2455987.81330 17.622 0.024 6.22 617.0
2455987.84189 17.703 0.021 5.19 558.0
2455987.89130 17.697 0.020 4.91 513.0
2455988.81797 17.671 0.027 6.67 563.0
2455988.85892 17.611 0.022 5.59 543.0
2455988.90565 17.704 0.030 4.72 1717.0
2455989.82842 17.743 0.028 6.81 478.0
2455989.87016 17.762 0.027 6.59 446.0
2455990.79926 17.750 0.025 6.61 486.0
2455990.83296 17.696 0.021 5.70 475.0
2455990.87437 17.693 0.023 5.95 477.0
2455991.80663 17.715 0.030 7.30 649.0
2455991.84947 17.573 0.020 5.55 475.0
2455991.90103 17.672 0.018 4.62 554.0
2455992.82456 17.620 0.022 5.55 647.0
2455992.86664 17.663 0.020 5.46 504.0
2455993.78929 17.628 0.033 7.59 749.0
2455993.83209 17.775 0.033 6.95 645.0
2455993.87195 17.679 0.025 5.80 579.0
2455994.80095 17.677 0.023 5.15 902.0
2455994.82633 17.734 0.022 4.74 778.0
2455994.87704 17.653 0.023 5.27 687.0
2455995.78764 17.611 0.020 4.76 841.0
2455995.80896 17.636 0.020 4.59 767.0
2455995.84214 17.671 0.021 4.64 695.0
2455995.89128 17.645 0.020 5.02 620.0
2455996.79574 17.694 0.024 5.54 696.0
2455996.83332 17.730 0.020 4.81 630.0
2455996.88008 17.665 0.016 3.99 559.0
2455997.79120 17.624 0.025 6.54 671.0
2455997.82718 17.645 0.020 5.06 613.0
2455997.87554 17.633 0.018 4.68 589.0
2455997.91327 17.685 0.025 4.17 1780.0
2455998.80303 17.596 0.020 5.11 663.0
2455998.85201 17.634 0.018 4.24 583.0
2455998.89331 17.645 0.018 4.43 566.0
2455999.78743 17.662 0.023 5.67 699.0
2455999.83644 17.677 0.020 4.61 659.0
2455999.87437 17.673 0.018 4.13 600.0
2455999.91237 17.679 0.019 3.94 892.0
2456002.80458 17.679 0.035 5.63 1683.0
2456002.83742 17.685 0.031 4.82 1697.0
2456002.87814 17.666 0.026 4.27 1661.0
2456003.85284 17.685 0.028 6.73 603.0
2456003.89954 17.615 0.022 5.56 592.0
2456004.78467 17.687 0.023 5.95 554.0
2456004.83259 17.706 0.020 5.03 533.0
2456004.88105 17.705 0.020 4.74 508.0
2456004.91899 17.675 0.029 3.82 3016.0
2456005.78719 17.664 0.020 5.71 473.0
2456005.83008 17.670 0.023 5.57 486.0
2456005.89411 17.668 0.013 3.44 427.0
2456006.76094 17.730 0.023 5.34 502.0
2456006.80399 17.664 0.017 4.15 447.0
2456006.86362 17.694 0.018 4.95 457.0
2456006.90197 17.686 0.017 4.50 458.0
2456007.76548 17.636 0.021 5.42 464.0
2456007.81287 17.721 0.019 4.61 453.0
2456007.86090 17.610 0.016 4.22 424.0
2456007.89889 17.654 0.016 4.10 448.0
2456008.75754 17.683 0.023 5.90 548.0
2456008.79641 17.692 0.023 5.89 491.0
2456008.85303 17.689 0.027 7.35 489.0
2456008.89222 17.724 0.022 5.67 467.0
2456009.75194 17.644 0.022 5.92 554.0
2456009.78480 17.682 0.019 5.08 512.0
2456009.84233 17.707 0.018 4.45 523.0
2456009.88012 17.664 0.017 4.43 491.0
2456009.91799 17.704 0.022 3.95 1223.0
2456010.76326 17.674 0.023 6.20 623.0
2456010.81234 17.669 0.018 4.81 490.0
2456010.86231 17.581 0.014 4.05 470.0
2456010.89990 17.673 0.016 4.25 450.0
2456011.74675 17.793 0.029 6.70 560.0
2456011.79246 17.621 0.021 5.34 476.0
2456011.86784 17.643 0.022 5.09 843.0
2456011.90612 17.654 0.022 4.48 863.0
2456012.75098 17.743 0.025 6.34 456.0
2456012.79430 17.683 0.021 5.74 430.0
2456012.84366 17.657 0.018 4.91 410.0
2456012.89073 17.660 0.014 3.90 392.0
2456013.74779 17.594 0.022 6.59 458.0
2456013.74997 17.735 0.026 6.84 461.0
2456013.78774 17.663 0.018 5.32 419.0
2456013.82882 17.641 0.017 4.92 420.0
2456013.88988 17.699 0.018 4.60 410.0
2456014.72512 17.644 0.024 6.58 510.0
2456014.76470 17.686 0.018 4.94 468.0
2456014.80293 17.708 0.019 4.93 439.0
2456014.86309 17.697 0.019 4.87 410.0
2456014.90222 17.670 0.019 5.05 419.0
2456015.74173 17.674 0.019 5.42 491.0
2456015.78116 17.678 0.017 4.85 433.0
2456015.81988 17.656 0.015 4.24 417.0
2456015.86903 17.681 0.015 3.93 412.0
2456015.91099 17.664 0.016 4.26 457.0
2456016.75306 17.663 0.018 4.80 475.0
2456016.79286 17.670 0.018 4.43 455.0
2456016.83297 17.700 0.016 4.08 453.0
2456016.89631 17.647 0.015 3.98 445.0
2456017.72819 17.720 0.022 5.85 502.0
2456017.76651 17.699 0.012 4.57 326.0
2456017.80466 17.654 0.014 3.86 419.0
2456017.84410 17.680 0.013 3.84 384.0
2456017.90177 17.670 0.014 3.86 383.0
2456018.79345 17.693 0.020 5.11 422.0
2456018.83329 17.684 0.018 4.44 423.0
2456018.87509 17.677 0.015 3.84 413.0
2456019.73009 17.691 0.024 6.09 556.0
2456019.76862 17.719 0.020 5.01 474.0
2456019.82724 17.758 0.029 6.55 457.0
2456019.86514 17.665 0.016 4.06 433.0
2456019.90363 17.643 0.015 4.21 418.0
2456020.71376 17.677 0.025 6.14 569.0
2456020.75257 17.690 0.020 5.08 504.0
2456020.80862 17.640 0.016 4.33 444.0
2456020.84686 17.679 0.014 3.79 411.0
2456020.88607 17.658 0.017 4.56 429.0
2456020.92697 17.721 0.030 4.80 1723.0
2456021.73521 17.655 0.022 5.49 609.0
2456021.77426 17.617 0.019 5.02 546.0
2456021.81237 17.649 0.018 4.79 503.0
2456021.85170 17.696 0.017 4.22 473.0
2456021.90979 17.670 0.017 4.30 490.0
2456022.72284 17.655 0.023 5.86 692.0
2456022.76097 17.651 0.018 4.67 604.0
2456022.79928 17.683 0.018 4.39 567.0
2456022.85665 17.652 0.019 4.84 545.0
2456022.89656 17.714 0.017 4.32 485.0
2456023.71586 17.631 0.023 5.92 775.0
2456023.75598 17.669 0.019 4.51 713.0
2456023.79648 17.635 0.017 4.14 643.0
2456023.83757 17.665 0.018 4.18 637.0
2456023.89993 17.644 0.019 3.90 887.0
2456024.71051 17.609 0.026 6.17 917.0
2456024.75080 17.749 0.024 5.41 733.0
2456024.78985 17.679 0.025 5.81 705.0
2456024.85230 17.649 0.016 3.81 651.0
2456024.90213 17.653 0.020 4.17 732.0
2456025.69862 17.699 0.033 6.85 940.0
2456025.74023 17.659 0.028 6.32 779.0
2456025.77820 17.691 0.023 5.23 717.0
2456025.82026 17.655 0.024 5.50 669.0
2456025.88224 17.675 0.023 5.14 659.0
2456026.71358 17.592 0.036 7.66 1097.0
2456031.77899 17.677 0.022 6.13 516.0
2456031.81839 17.648 0.019 5.07 532.0
2456031.85963 17.688 0.021 5.00 549.0
2456031.91085 17.619 0.030 7.32 599.0
2456032.69504 17.583 0.024 6.64 610.0
2456032.73535 17.635 0.018 5.15 516.0
2456032.78336 17.633 0.018 4.83 497.0
2456032.83160 17.637 0.019 5.07 472.0
2456032.87482 17.658 0.016 4.27 461.0
2456032.91564 17.636 0.017 4.50 477.0
2456033.70795 17.649 0.025 6.75 518.0
2456033.75636 17.626 0.024 6.34 516.0
2456033.81287 17.667 0.020 5.16 491.0
2456033.86699 17.657 0.018 4.73 487.0
2456033.90886 17.682 0.023 5.80 529.0
2456034.70433 17.651 0.019 5.46 484.0
2456034.75275 17.656 0.020 5.37 472.0
2456034.79663 17.680 0.014 3.86 446.0
2456034.85934 17.664 0.019 4.89 482.0
2456034.89729 17.654 0.018 4.36 505.0
2456035.83851 17.711 0.020 4.94 502.0
2456035.89607 17.649 0.020 5.35 512.0
2456036.69985 17.645 0.021 6.02 458.0
2456036.74219 17.651 0.018 5.03 484.0
2456036.79410 17.661 0.015 4.11 454.0
2456036.81917 17.664 0.014 3.67 442.0
2456036.86386 17.667 0.014 3.51 491.0
2456036.91903 17.686 0.017 4.70 531.0
2456037.72675 17.667 0.024 6.19 511.0
2456037.76810 17.645 0.022 5.89 499.0
2456037.82171 17.652 0.019 4.57 516.0
2456037.88244 17.726 0.020 4.57 589.0
2456037.92202 17.704 0.026 5.86 706.0
2456038.73700 17.668 0.023 6.16 476.0
2456038.77720 17.663 0.022 5.81 457.0
2456038.82151 17.652 0.018 4.85 495.0
2456038.84429 17.661 0.018 4.63 496.0
2456038.86329 17.672 0.018 4.76 501.0
2456038.87117 17.651 0.018 4.73 500.0
2456038.88764 17.652 0.019 5.22 510.0
2456038.90683 17.744 0.024 5.84 515.0
2456038.93113 17.786 0.031 5.69 1026.0
2456039.75798 17.660 0.027 6.78 511.0
2456039.80463 17.684 0.023 5.85 516.0
2456039.86624 17.741 0.023 5.82 525.0
2456039.90939 17.674 0.021 5.37 543.0
2456040.73712 17.695 0.028 6.83 483.0
2456040.77806 17.764 0.025 5.98 488.0
2456040.88287 17.655 0.020 5.17 535.0
2456040.92135 17.608 0.019 5.05 536.0
2456041.72484 17.694 0.026 7.06 517.0
2456041.77008 17.679 0.021 5.53 513.0
2456041.82186 17.641 0.020 5.17 516.0
2456041.87463 17.670 0.019 4.72 536.0
2456041.91483 17.618 0.018 4.80 545.0
2456045.90891 17.653 0.019 4.76 561.0
2456046.87926 17.725 0.019 4.44 503.0
2456046.91993 17.685 0.019 4.87 517.0
2456047.69443 17.624 0.022 6.02 512.0
2456047.73207 17.657 0.019 5.37 462.0
2456047.77241 17.693 0.017 4.38 475.0
2456047.82272 17.659 0.016 4.14 501.0
2456047.88552 17.681 0.020 5.19 573.0
2456047.92615 17.655 0.019 5.15 629.0
2456048.71068 17.654 0.019 4.81 566.0
2456048.76282 17.618 0.017 4.45 475.0
2456048.81199 17.668 0.020 5.65 448.0
2456048.85515 17.668 0.018 5.16 425.0
2456048.90115 17.711 0.020 5.51 468.0
2456049.67944 17.653 0.021 5.59 586.0
2456049.73237 17.615 0.016 4.58 511.0
2456049.78288 17.668 0.015 3.88 476.0
2456049.83115 17.655 0.014 3.39 475.0
2456049.87392 17.663 0.017 4.50 512.0
2456049.91300 17.663 0.017 4.62 517.0
2456050.66929 17.719 0.028 6.63 615.0
2456050.70759 17.652 0.023 5.63 573.0
2456050.76791 17.643 0.019 4.71 575.0
2456050.81769 17.692 0.018 4.34 580.0
2456050.85728 17.645 0.019 4.77 559.0
2456050.89621 17.702 0.019 4.51 582.0
2456050.93488 17.686 0.030 5.22 1396.0
2456051.72778 17.665 0.020 5.01 618.0
2456052.65385 17.673 0.028 6.10 959.0
2456052.69203 17.660 0.023 5.39 789.0
2456052.74963 17.627 0.021 5.15 680.0
2456052.78845 17.673 0.018 4.24 677.0
2456052.82900 17.676 0.021 4.73 713.0
2456052.86827 17.672 0.018 4.02 745.0
2456052.90714 17.670 0.019 4.63 757.0
2456053.64944 17.722 0.033 6.00 1319.0
2456053.68554 17.690 0.025 5.03 1082.0
2456053.72346 17.627 0.020 4.36 980.0
2456053.78032 17.687 0.017 3.75 872.0
2456053.83321 17.665 0.018 3.77 929.0
2456053.87593 17.664 0.024 4.54 1362.0
2456053.91575 17.718 0.035 4.74 2582.0
2456054.87758 17.727 0.022 4.23 1140.0
2456054.90900 17.658 0.028 4.05 2603.0
2456057.67568 17.639 0.038 6.18 2714.0
2456057.73767 17.646 0.039 5.73 2477.0
2456057.77095 17.685 0.034 5.15 2234.0
2456057.80863 17.682 0.027 4.27 2048.0
2456057.83599 17.689 0.026 4.56 1616.0
2456057.86889 17.650 0.023 4.39 1433.0
2456057.90032 17.652 0.028 4.90 1830.0
2456057.91532 17.647 0.029 4.67 1804.0
2456057.93359 17.631 0.025 4.14 1945.0
2456058.69148 17.657 0.024 6.68 542.0
2456058.73176 17.628 0.030 7.53 564.0
2456058.76944 17.696 0.018 4.83 524.0
2456058.81897 17.772 0.027 6.24 537.0
2456058.86220 17.724 0.024 5.53 571.0
2456058.90187 17.666 0.019 4.76 589.0
2456059.66787 17.642 0.022 6.48 496.0
2456059.70838 17.700 0.023 6.09 497.0
2456059.74636 17.673 0.024 6.15 505.0
2456059.78522 17.649 0.017 4.55 492.0
2456059.84524 17.688 0.017 4.21 511.0
2456059.88426 17.651 0.021 5.40 544.0
2456059.92314 17.670 0.019 4.84 547.0
2456060.79247 17.686 0.020 5.24 485.0
2456061.68496 17.663 0.025 6.73 530.0
2456061.72331 17.711 0.022 5.35 552.0
2456061.78288 17.707 0.018 4.37 530.0
2456061.82466 17.701 0.018 4.65 530.0
2456061.86277 17.645 0.019 5.23 591.0
2456061.90106 17.689 0.024 5.98 629.0
2456061.93984 17.682 0.026 5.43 1269.0
2456062.68267 17.608 0.022 6.32 579.0
2456062.72191 17.655 0.025 6.20 603.0
2456062.76077 17.684 0.022 5.20 617.0
2456062.82215 17.685 0.020 4.97 614.0
2456062.86170 17.646 0.022 5.59 619.0
2456062.89971 17.706 0.022 5.02 694.0
2456062.93758 17.601 0.022 4.89 1128.0
2456063.79133 17.661 0.032 8.10 495.0
2456063.83054 17.692 0.031 7.35 510.0
2456063.87928 17.681 0.023 5.94 525.0
2456063.92690 17.792 0.025 5.28 677.0
2456064.71484 17.688 0.016 4.44 477.0
2456064.75335 17.663 0.013 3.49 488.0
2456064.81776 17.636 0.015 3.96 528.0
2456064.85745 17.676 0.019 4.75 562.0
2456064.89917 17.769 0.022 5.01 596.0
2456064.93765 17.785 0.027 5.21 909.0
2456065.64807 17.622 0.020 5.18 510.0
2456065.68656 17.662 0.017 4.42 440.0
2456065.73449 17.691 0.018 4.41 443.0
